visit_id,custom_visit_type_id,country,vendor_id,visit_date,vendor_account_id,bdr_id,bees_account_id,visit_status,visit_type,visit_priority,visit_objective,visit_justification,delivery_center_id,is_checkin_gps_compliant,is_checkout_gps_compliant,is_justification_gps_compliant,justification_latitude,justification_longitude,justification_datetime,is_visit_gps_compliant,visit_start_datetime,visit_end_datetime,visit_duration,checkin_latitude,checkin_longitude,checkout_latitude,checkout_longitude,updatedAt,checkin_checkout_distance_diff,cancelled_by,visit_classification,route_finish_justification,visit_min_duration,visit_max_duration,extract_date,loadAt
00031901-AR047551010033-2024-12-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-26,04755100031901,AR047551010033,04755100031901,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-12-26T22:01:04.31Z,2024-12-26T22:08:40.31Z,7.6,-34.5163313,-63.9405197,-34.5166776,-63.9407357,2024-12-26T22:08:42.733Z,43.294622230074765,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2024-10-30,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-30,04755100031901,AR047551010033,04755100031901,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-30T11:54:40.66Z,2024-10-30T12:12:15.116Z,17.583333333333332,-34.5167718,-63.94065,-34.5165384,-63.9406605,2024-10-30T12:12:16.919Z,25.970755435088005,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-05-28,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-28,04755100031901,AR047551010033,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-28T11:37:53.127Z,2025-05-28T11:45:51.127Z,7.966666666666667,-34.5165136,-63.9406574,-34.5164515,-63.9406207,2025-05-28T11:45:53.495Z,7.680380574815842,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-01-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-22,04755100031901,AR047551010033,04755100031901,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-22T12:34:39.013Z,2025-01-22T12:36:02.013Z,1.3833333333333333,-34.5164507,-63.9408887,-34.5165352,-63.9406352,2025-01-22T12:36:04.295Z,25.05441784504135,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2024-08-21,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-21,04755100031901,AR047551010033,04755100031901,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-21T11:50:35.009Z,2024-08-21T12:10:16.264Z,19.683333333333334,-34.5163334,-63.9406935,-34.5164733,-63.9406464,2024-08-21T12:10:18.153Z,16.143643773057857,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-04-16,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-16,04755100031901,AR047551010033,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-16T11:53:53.409Z,2025-04-16T12:11:40.409Z,17.783333333333335,-34.5165449,-63.9406551,-34.5164367,-63.94067,2025-04-16T12:11:42.636Z,12.10850909863231,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-04-09,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-09,04755100031901,AR047551010033,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-09T12:45:15.876Z,2025-04-09T12:51:42.876Z,6.45,-34.5165481,-63.9406598,-34.5164484,-63.9411587,2025-04-09T12:51:44.322Z,47.03471523685221,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-03-05,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-05,04755100031901,AR047551010033,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-03-05T11:51:04.182Z,2025-03-05T12:06:51.182Z,15.783333333333333,-34.5165244,-63.9406186,-34.5164979,-63.9406717,2025-03-05T12:07:07.7Z,5.687848755076028,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2024-11-27,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-27,04755100031901,AR047551010033,04755100031901,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-11-27T11:43:38.421Z,2024-11-27T12:10:18.862Z,26.666666666666668,-34.5163323,-63.9407232,-34.5165388,-63.9406634,2024-11-27T12:10:20.607Z,23.606398990648785,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2024-08-07,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-07,04755100031901,AR047551010033,04755100031901,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-07T11:43:38.898Z,2024-08-07T12:22:20.891Z,38.7,-34.5163234,-63.9407525,-34.5164621,-63.9406102,2024-08-07T12:22:22.562Z,20.195081983291367,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-01-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-29,04755100031901,AR047551010033,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-29T11:54:12.149Z,2025-01-29T12:13:36.149Z,19.4,-34.5164653,-63.9408027,-34.5165357,-63.9406318,2025-01-29T12:13:38.507Z,17.505758965358545,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-02-05,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-05,04755100031901,AR047551010033,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-02-05T12:00:05.045Z,2025-02-05T12:26:52.045Z,26.783333333333335,-34.5165269,-63.940649,-34.5164598,-63.940785,2025-02-05T12:27:03.239Z,14.523467592862202,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-01-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-08,04755100031901,AR047551010033,04755100031901,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-08T11:24:37.521Z,2025-01-08T11:44:23.521Z,19.766666666666666,-34.5165277,-63.9406523,-34.516547,-63.9406495,2025-01-08T11:44:25.583Z,2.161343741669292,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00031901-AR047551010033-2025-02-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-19,04755100031901,AR047551010033,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-02-19T12:02:49.393Z,2025-02-19T12:22:07.393Z,19.3,-34.5165348,-63.9406553,-34.5164166,-63.9405936,2025-02-19T12:22:10.079Z,14.30739651875162,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-05-22,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-22,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-22T17:19:47.809Z,2025-05-22T17:22:45.809Z,2.966666666666667,-34.3463171,-63.4481875,-34.3459931,-63.4473335,2025-05-22T17:22:47.648Z,86.2849508712515,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-02-13,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-13,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-02-13T18:09:09.032Z,2025-02-13T18:11:20.032Z,2.183333333333333,-34.34699,-63.4476617,-34.346985,-63.4476717,2025-02-13T18:11:23.449Z,1.0732915262502531,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-10-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-24,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-24T17:26:39.017Z,2024-10-24T17:26:49.42Z,0.16666666666666666,-34.3467924,-63.4476912,-34.3463442,-63.4475191,2024-10-24T17:26:51.696Z,52.28221451310156,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-12-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-26,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-12-26T16:43:41.89Z,2024-12-26T16:49:09.89Z,5.466666666666667,-34.3465983,-63.4475639,-34.3465975,-63.4475787,2024-12-26T16:49:11.194Z,1.3616535291763292,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-01-02,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-02,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-02T17:35:39.681Z,2025-01-02T17:38:16.681Z,2.6166666666666667,-34.3465389,-63.4475906,-34.3460183,-63.4473967,2025-01-02T17:38:18.909Z,60.56344512023451,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-11-07,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-07,04755100040133,AR047551010023,04755100040133,NOT_COMPLETED,PLANNED,0,null,CLOSED_OPERATION,04755101,false,false,false,-34.3477517,-63.447965,2024-11-07T17:43:34.73Z,false,null,null,null,-34.3477517,-63.447965,null,null,2024-11-07T17:43:38.36Z,null,null,"JUSTIFIED, GPS NOK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-12-05,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-05,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-12-05T18:36:51.787Z,2024-12-05T18:39:20.787Z,2.4833333333333334,-34.3464581,-63.4474643,-34.346502,-63.4475532,2024-12-05T18:39:23.093Z,9.51006786866722,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-09-26,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-26,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-09-26T17:42:11.728Z,2024-09-26T17:45:01.086Z,2.8333333333333335,-34.3469393,-63.4477053,-34.34653,-63.4475567,2024-09-26T17:45:01.797Z,47.512877363306465,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-02-06,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-02-06,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-02-06T13:24:41.765Z,2025-02-06T13:27:14.765Z,2.55,-34.3465606,-63.4475601,-34.3465909,-63.4475879,2025-02-06T13:27:17.438Z,4.226759718365056,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-01-23,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-23,04755100040133,AR047551010023,04755100040133,PENDING,PLANNED,null,null,null,04755101,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2025-01-23T00:14:28.225Z,null,null,NOT VISITED,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-05-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-15,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-15T17:00:09.753Z,2025-05-15T17:04:49.753Z,4.666666666666667,-34.3461702,-63.4472144,-34.3459567,-63.4473567,2025-05-15T17:04:55.187Z,27.09739485502498,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-05-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-29,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-29T13:19:28.972Z,2025-05-29T13:22:16.972Z,2.8,-34.3464124,-63.4475047,-34.3464283,-63.447515,2025-05-29T13:22:20.504Z,2.0049981934628787,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-11-14,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-14,04755100040133,AR047551010023,04755100040133,PENDING,PLANNED,null,null,null,04755101,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2024-11-14T00:03:29.827Z,null,null,NOT VISITED,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-11-28,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-28,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-11-28T11:38:25.954Z,2024-11-28T11:41:47.954Z,3.3666666666666667,-34.3463633,-63.4473434,-34.3463825,-63.447513,2024-11-28T11:41:50.442Z,15.716206094102821,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-04-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-15,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-15T21:08:08.219Z,2025-04-15T21:08:28.219Z,0.3333333333333333,-34.3465044,-63.4475971,-34.3465044,-63.4475971,2025-04-15T21:08:32.38Z,0,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-10-09,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-09,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-09T16:51:00.089Z,2024-10-09T16:52:34.109Z,1.5666666666666667,-34.3465797,-63.4477242,-34.3466175,-63.4476895,2024-10-09T16:52:36.175Z,5.274029876276988,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-11-21,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-11-21,04755100040133,AR047551010023,04755100040133,NOT_COMPLETED,PLANNED,0,null,CLOSED_OPERATION,04755101,false,false,false,-34.3480293,-63.4479151,2024-11-21T17:49:58.048Z,false,null,null,null,-34.3480293,-63.4479151,null,null,2024-11-21T17:50:00.952Z,null,null,"JUSTIFIED, GPS NOK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-08-15,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-15,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-08-15T15:50:22.072Z,2024-08-15T16:02:21.072Z,11.983333333333333,-34.3470267,-63.4478233,-34.3470131,-63.4478231,2024-08-15T16:02:22.476Z,1.5123645559439023,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-04-29,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-29,04755100040133,AR047551010023,null,PENDING,PLANNED,null,null,null,04755101,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2025-04-29T00:22:30.104Z,null,null,NOT VISITED,null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-09-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-19,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-09-19T12:46:58.111Z,2024-09-19T12:48:40.173Z,1.7,-34.347024,-63.4477247,-34.3462852,-63.4474962,2024-09-19T12:48:42.098Z,84.7870680396955,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-12-12,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-12,04755100040133,AR047551010023,04755100040133,PENDING,PLANNED,null,null,null,04755101,false,false,null,null,null,null,false,null,null,null,null,null,null,null,2024-12-12T00:10:18.509Z,null,null,NOT VISITED,null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-08-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-08,04755100040133,AR047551010023,04755100040133,NOT_COMPLETED,PLANNED,0,null,CLOSED_OPERATION,04755101,false,false,true,-34.3467992,-63.4475931,2024-08-08T12:33:51.056Z,true,null,null,null,-34.3467992,-63.4475931,null,null,2024-08-08T13:55:42.253Z,null,null,"JUSTIFIED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-04-24,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-24,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-24T18:10:25.363Z,2025-04-24T18:13:35.363Z,3.1666666666666665,-34.3460572,-63.4479464,-34.3461042,-63.4478237,2025-04-24T18:13:44.371Z,12.418071602781977,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-10-31,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-31,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-31T12:24:08.487Z,2024-10-31T12:45:49.127Z,21.683333333333334,-34.3470717,-63.4476617,-34.3466162,-63.4476084,2024-10-31T12:45:51.154Z,50.88518431774504,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-12-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-12-19,04755100040133,AR047551010023,04755100040133,NOT_COMPLETED,PLANNED,0,null,CLOSED_AT_VISIT,04755101,false,false,false,-34.3471287,-63.447762,2024-12-19T17:56:39.255Z,false,null,null,null,-34.3471287,-63.447762,null,null,2024-12-19T17:56:40.334Z,null,null,"JUSTIFIED, GPS NOK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-03-19,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-03-19,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-03-19T21:54:15.231Z,2025-03-19T21:57:15.231Z,3,-34.3464242,-63.4474622,-34.346435,-63.4475083,2025-03-19T21:57:16.988Z,4.399393628211236,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-05-08,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-05-08,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-05-08T17:55:16.796Z,2025-05-08T17:57:28.796Z,2.2,-34.3461348,-63.4477069,-34.3461633,-63.4476517,2025-05-08T17:57:31.828Z,5.977065328891932,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-10-17,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-17,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-17T12:31:46.011Z,2024-10-17T12:33:49.119Z,2.05,-34.3464551,-63.4475047,-34.345955,-63.4473385,2024-10-17T12:33:50.136Z,57.664044394488215,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-09-12,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-09-12,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-09-12T14:56:34.027Z,2024-09-12T14:58:39.966Z,2.0833333333333335,-34.3463821,-63.4476138,-34.3465583,-63.447665,2024-09-12T14:58:41.303Z,20.148545812250056,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-08-01,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-08-01,04755100040133,AR047551010023,04755100040133,NOT_COMPLETED,PLANNED,0,null,CLOSED_OPERATION,04755101,false,false,false,-34.347151,-63.4477439,2024-08-01T15:40:31.737Z,false,null,null,null,-34.347151,-63.4477439,null,null,2024-08-01T15:40:33.418Z,null,null,"JUSTIFIED, GPS NOK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-04-03,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-04-03,04755100040133,AR047551010023,null,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-04-03T11:39:04.749Z,2025-04-03T11:43:50.749Z,4.766666666666667,-34.34622,-63.4467083,-34.3462983,-63.4467133,2025-04-03T11:43:52.551Z,8.718667306801928,null,"VISITED, GPS OK",null,2,20,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2025-01-09,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2025-01-09,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2025-01-09T17:42:37.426Z,2025-01-09T17:45:19.426Z,2.7,-34.3465019,-63.4475079,-34.346455,-63.447495,2025-01-09T17:45:21.231Z,5.347834698758547,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
00040133-AR047551010023-2024-10-03,4004177581429760531,AR,94eb514e-5382-4aa2-83a4-678d17e429f7,2024-10-03,04755100040133,AR047551010023,04755100040133,CLOSED,PLANNED,0,null,null,04755101,true,true,null,null,null,null,true,2024-10-03T13:00:53.14Z,2024-10-03T13:05:09.999Z,4.266666666666667,-34.3465509,-63.4475649,-34.3465633,-63.4475533,2024-10-03T13:05:11.854Z,1.7422075399910553,null,"VISITED, GPS OK",null,null,null,2025-06-01,2025-06-01T02:19:22.731672Z
